pair	tgens	m	M	MSMCrCCR
Mende_Australian	33336.24	4.703839631970719e-05	0.9975678673394696	1.0043554029571073
Mende_Australian	42587.44	1e-30	0.9992270661740156	1.0020841661677597
Mende_Australian	54386.240000000005	1e-30	0.9998823904341313	1.0069852497642098
Mende_Australian	69434.16	1e-30	0.9999918353277416	1.0114393628045475
Mende_Australian	88625.6	1e-30	0.9999992821107448	0.98788398303356
Mende_Australian	113102.4	1e-30	0.9999998505081035	0.9452185276266605
Mende_Australian	144319.2	1e-30	0.9999999575165696	0.8608714008274928
Mende_Australian	184132.00000000003	1e-30	0.999999988099586	1.3557783509267274
Mende_Australian	234908.0	1e-30	0.9999999976519451	1.5366843652525004
Mende_Australian	299667.2	1e-30	0.9999999977829344	0.3141951842481229
Mende_Australian	382258.39999999997	1e-30	0.9999999979394473	0.3357462091237333
Mende_Australian	487593.60000000003	1e-30	0.9999999992544931	0.3357462091237333
Mende_Dai	0.0	1.693224926294753e-05	0.0023779589057518757	0.04195209422911055
Mende_Dai	70.30344	1.693224926294753e-05	0.005402535446498491	0.04195209422911055
Mende_Dai	159.96640000000002	6.640183755245729e-22	0.005402535446498491	0.007498613671757436
Mende_Dai	274.3208	6.640183755245729e-22	0.005402535446498491	0.0016035181986875115
Mende_Dai	420.16400000000004	6.640183755245729e-22	0.005402535446498491	0.0011682070460801593
Mende_Dai	606.1696000000001	6.640183755245729e-22	0.005402535446498491	0.0015495063057359307
Mende_Dai	843.3919999999999	1.818844015404304e-23	0.005402535446498491	0.009305774262339646
Mende_Dai	1145.944	6.59528577053497e-05	0.0547595166561724	0.04367666250332979
Mende_Dai	1531.816	0.000133986367667236	0.1715432503251837	0.14559101642156458
Mende_Dai	2023.9360000000001	0.00021560469286140542	0.367982601016412	0.3434423961234331
Mende_Dai	2651.5840000000003	0.0002077407257015792	0.5467990363671594	0.5510855738139758
Mende_Dai	3452.056	0.00014928409880708428	0.6658721180873131	0.6963219006169916
Mende_Dai	4472.968000000001	7.641667050693618e-05	0.726163859806181	0.7686733779863367
Mende_Dai	5775.0	5.839513862974544e-05	0.7744391802466278	0.818368482694356
Mende_Dai	7435.584	6.442349251875522e-05	0.8283065751276124	0.8738021015376914
Mende_Dai	9553.44	5.0205143067669336e-05	0.86909154349354	0.9232595591742302
Mende_Dai	12254.480000000001	7.572645666273906e-05	0.9223073108998125	0.9665050152113017
Mende_Dai	15699.36	5.33689542463593e-05	0.9513911299363426	0.9833068267772138
Mende_Dai	20092.88	3.545028866157873e-05	0.9673277998860211	0.9987190541881948
Mende_Dai	25696.24	3.767498067788408e-05	0.9809312736150526	1.0030537703306817
Mende_Dai	32842.560000000005	4.4313292028215426e-05	0.9914981339593593	0.9993953140076032
Mende_Dai	41956.8	5.9942116958579624e-05	0.9978898864782807	0.9984112159768153
Mende_Dai	53580.88	1e-30	0.9997268771648123	0.9922155255893278
Mende_Dai	68406.0	1e-30	0.9999797926670606	1.0017836337221848
Mende_Dai	87313.6	1e-30	0.9999981370899931	0.9883644116417419
Mende_Dai	111427.20000000001	1e-30	0.9999995772878945	0.97461711780068
Mende_Dai	142181.6	1e-30	0.9999998472363028	0.9888768887356738
Mende_Dai	181405.6	1e-30	0.9999999591528143	1.0353846961620459
Mende_Dai	231429.6	1e-30	0.9999999924046813	0.8562036852360422
Mende_Dai	295229.60000000003	1e-30	0.9999999926413758	1.0524551120920858
Mende_Dai	376598.4	1e-30	0.9999999929325768	1.102519801487422
Mende_Dai	480373.60000000003	1e-30	0.9999999959659046	1.1025198014874222
Mende_Dinka	0.0	5.96665767476929e-05	0.008262036085456725	0.011566155366205175
Mende_Dinka	69.52264000000001	5.96665767476929e-05	0.0187002041579567	0.011566155366205175
Mende_Dinka	158.1896	3.055819065410059e-20	0.0187002041579567	0.008086726465820987
Mende_Dinka	271.27360000000004	3.3357821203880027e-19	0.0187002041579567	0.0072988187875599195
Mende_Dinka	415.4976	0.00024136928446553106	0.10207810958840913	0.08071107053992788
Mende_Dinka	599.4376	0.0005245623167701614	0.2979782974480072	0.2663911725076066
Mende_Dinka	834.032	0.0005950349455061041	0.5082822229463736	0.49744234987584757
Mende_Dinka	1133.224	0.000405870859215864	0.6392577299144453	0.6567563852026456
Mende_Dinka	1514.8000000000002	0.00029102238735056676	0.7282442916020279	0.7717671313711004
Mende_Dinka	2001.4640000000002	0.00026983074813766617	0.8055927726773813	0.8655670278476091
Mende_Dinka	2622.128	0.0001465251547331562	0.8458418862526685	0.9107550064537016
Mende_Dinka	3413.7200000000003	0.00011023597251079831	0.8766041639039497	0.9462099406351455
Mende_Dinka	4423.2880000000005	3.345351261626239e-05	0.8867894354489277	0.9528283212235515
Mende_Dinka	5710.864	6.464178341887448e-05	0.9084443252680675	0.9746922024623804
Mende_Dinka	7353.008	7.424247169915783e-05	0.9329145274490767	0.9785568724926664
Mende_Dinka	9447.36	7.588133827262946e-05	0.9552718375119967	0.9866294287163242
Mende_Dinka	12118.400000000001	2.0945489543206696e-05	0.9612203411961429	1.0017708877001934
Mende_Dinka	15525.039999999999	9.792739398352065e-06	0.9643837344819138	1.002677105344757
Mende_Dinka	19869.760000000002	2.1394454134553624e-05	0.9719017477242601	0.9923552974445029
Mende_Dinka	25410.8	3.538992131587933e-05	0.9829610244593463	1.002396681727397
Mende_Dinka	32477.840000000004	4.251903112388978e-05	0.9920826865123474	1.0093686918662181
Mende_Dinka	41490.880000000005	5.528031878465518e-05	0.9977785462237115	1.0060691761387592
Mende_Dinka	52985.840000000004	1e-30	0.9997825307412168	0.9941022172899062
Mende_Dinka	67646.24	1e-30	0.9999900185498811	0.9986094440491398
Mende_Dinka	86344.00000000001	1e-30	0.9999993574244261	1.00892743678545
Mende_Dinka	110189.6	1e-30	0.999999879025703	1.0195708840990545
Mende_Dinka	140603.2	1e-30	0.999999961735286	1.0480309966902512
Mende_Dinka	179390.4	1e-30	0.9999999909056528	0.7594182111123882
Mende_Dinka	228859.2	1e-30	0.9999999985448624	0.5838930428556337
Mende_Dinka	291950.4	1e-30	0.9999999986548616	0.7354902790177981
Mende_Dinka	372416.0	1e-30	0.9999999987831697	1.4074495078728355
Mende_Dinka	475038.4	1e-30	0.9999999996975644	1.4074495078728355
Mende_French	0.0	3.200774408806214e-25	0.0	0.004080694969054582
Mende_French	70.3148	3.200774408806214e-25	0.0	0.004080694969054582
Mende_French	159.99280000000002	3.200774408806214e-25	0.0	0.003374665673197435
Mende_French	274.3648	3.200774408806214e-25	0.0	0.0032225147690434263
Mende_French	420.2328	3.200774408806214e-25	0.0	0.0015166859151424534
Mende_French	606.268	3.200774408806214e-25	0.0	0.001078922965621715
Mende_French	843.5360000000001	2.441918361254744e-05	0.014669824004778453	0.01215904846132381
Mende_French	1146.136	6.96740287456654e-05	0.066259584445163	0.053408956068044106
Mende_French	1532.064	0.0001412517514003476	0.18747210343380194	0.1615268850895808
Mende_French	2024.264	0.00023495498303062164	0.3950371288699446	0.3784289820317519
Mende_French	2652.0080000000003	0.0002442522951191591	0.5908563147070092	0.6089114746553451
Mende_French	3452.6160000000004	0.00011633951404860568	0.6773770310737823	0.709429419409923
Mende_French	4473.688	6.101689588499193e-05	0.7247812870760222	0.7635071790841668
Mende_French	5775.936000000001	5.198546536985706e-05	0.7684292697390387	0.8101830747325353
Mende_French	7436.792	6.972171940587433e-05	0.8276511315977019	0.8799218849059486
Mende_French	9554.960000000001	5.3759320876710705e-05	0.8710974147259636	0.9263778240621343
Mende_French	12256.48	8.597992892480669e-05	0.9287225795491721	0.9678680339886717
Mende_French	15701.92	5.3287344423797405e-05	0.95537631228036	0.9848970483920857
Mende_French	20096.160000000003	3.8059683793030664e-05	0.9708727655509405	1.0014721166151472
Mende_French	25700.4	4.18628259094158e-05	0.9839895304145727	1.0046296265443473
Mende_French	32847.92	4.5507909008959104e-05	0.9930163494230638	1.005742146908828
Mende_French	41963.6	4.944795639138844e-05	0.9977881972580858	1.0058008504486082
Mende_French	53589.600000000006	1e-30	0.9996624897134281	1.0019564325528165
Mende_French	68417.04	1e-30	0.9999760930743329	0.9983244233202535
Mende_French	87327.2	1e-30	0.9999981058407731	0.9754164859568774
Mende_French	111445.6	1e-30	0.9999996358154281	0.974002426761208
Mende_French	142204.80000000002	1e-30	0.9999998931736094	0.9471057370957107
Mende_French	181434.40000000002	1e-30	0.9999999706447912	1.0672492138835303
Mende_French	231467.2	1e-30	0.9999999943478941	1.0272720262979935
Mende_French	295277.60000000003	1e-30	0.9999999947774652	0.9154235037469399
Mende_French	376659.2	1e-30	0.9999999952782922	0.9670388130643823
Mende_French	480451.2	1e-30	0.9999999988356124	0.9670388130643823
Mende_Han	0.0	7.65115949342602e-27	0.0	0.051838079747070956
Mende_Han	70.37984	7.65115949342602e-27	0.0	0.051838079747070956
Mende_Han	160.1408	7.65115949342602e-27	0.0	0.025603497170781704
Mende_Han	274.6184	7.65115949342602e-27	0.0	0.005772104333068727
Mende_Han	420.6208	7.65115949342602e-27	0.0	0.0017026235514766995
Mende_Han	606.8288	7.65115949342602e-27	0.0	0.0020050152808621545
Mende_Han	844.3120000000001	1.5864177767956252e-28	0.0	0.008799851607911779
Mende_Han	1147.192	6.440938818929153e-05	0.048543344827173485	0.038942577006140774
Mende_Han	1533.4800000000002	0.000131624018796992	0.16427182868313628	0.1408695743977956
Mende_Han	2026.136	0.00021440165349293248	0.36165794118717276	0.34194142395953525
Mende_Han	2654.464	0.0002225354379669767	0.55315159159649	0.5607969493249177
Mende_Han	3455.8080000000004	0.0001295445657788136	0.6571050625562832	0.6814239835881917
Mende_Han	4477.832	6.221487086093623e-05	0.7084427462156884	0.7393076006268948
Mende_Han	5781.280000000001	6.250134387733392e-05	0.7631486025911308	0.8055516457885108
Mende_Han	7443.6720000000005	7.9790728059047e-05	0.8311360379187064	0.8874295924103198
Mende_Han	9563.84	8.187330996286147e-05	0.891546384746039	0.9364679390526132
Mende_Han	12267.840000000002	0.00013970204769923186	0.9586216236978267	0.9712812400176452
Mende_Han	15716.48	8.19779028065902e-05	0.9798814665914164	0.9841318701416292
Mende_Han	20114.719999999998	4.9395053808642035e-05	0.9884407698028533	1.0006210543771132
Mende_Han	25724.160000000003	4.7769529861009604e-05	0.9941643235269204	1.0120732322438
Mende_Han	32878.24	4.9097050548052974e-05	0.9976177542202065	1.005871876189873
Mende_Han	42002.48	1e-30	0.9993234135105729	1.0029600021009655
Mende_Han	53639.200000000004	1e-30	0.9998728173332954	0.9993655538363933
Mende_Han	68480.32	1e-30	0.9999900456438466	0.9995421777651141
Mende_Han	87408.0	1e-30	0.9999992108744357	0.9757251393679122
Mende_Han	111548.80000000002	1e-30	0.9999998502836169	0.9645268669317995
Mende_Han	142336.80000000002	1e-30	0.9999999549460638	0.9346711561564104
Mende_Han	181602.40000000002	1e-30	0.99999998684701	1.0495575270139221
Mende_Han	231681.6	1e-30	0.9999999972642197	0.9929815848287221
Mende_Han	295550.4	1e-30	0.9999999974578873	0.9552568393672861
Mende_Han	377008.0	1e-30	0.999999997685122	1.0080059177763359
Mende_Han	480896.00000000006	1e-30	0.999999999369346	1.0080059177763356
Mende_Karitiana	0.0	1.4499683018618198e-26	0.0	0.00019567254769022524
Mende_Karitiana	70.37392000000001	1.4499683018618198e-26	0.0	0.00019567254769022524
Mende_Karitiana	160.12720000000002	1.4499683018618198e-26	0.0	8.698635762883427e-05
Mende_Karitiana	274.59520000000003	1.4499683018618198e-26	0.0	0.00012728251645228108
Mende_Karitiana	420.58560000000006	1.4499683018618198e-26	0.0	0.00016549206137097714
Mende_Karitiana	606.7776	1.4499683018618198e-26	0.0	0.0002850722137778309
Mende_Karitiana	844.2400000000001	3.0317147646029726e-28	0.0	0.002411052796181876
Mende_Karitiana	1147.096	4.0729443538761053e-05	0.030974143630015716	0.02345426482846246
Mende_Karitiana	1533.352	0.0001343353986557294	0.1511013855201232	0.12140510197115446
Mende_Karitiana	2025.9680000000003	0.0002679777964722825	0.3937976329707431	0.3548454147745475
Mende_Karitiana	2654.2400000000002	0.0002938386710128952	0.6214607490969578	0.5979991042012608
Mende_Karitiana	3455.52	0.00014807701948562	0.7203128480734304	0.702387382521335
Mende_Karitiana	4477.448	7.064675793390199e-05	0.7673540877352875	0.7529626574949551
Mende_Karitiana	5780.792	6.113620048812443e-05	0.8101431145549955	0.8067177229489806
Mende_Karitiana	7443.04	8.641710685334374e-05	0.8683874971577207	0.873982971346633
Mende_Karitiana	9563.04	0.00047007019079544374	0.9896400432444438	0.9481594544722285
Mende_Karitiana	12266.8	0.00020752102197893861	0.9975237377113385	0.9873751822661919
Mende_Karitiana	15715.12	1e-30	0.9994998389941647	0.9899167946143471
Mende_Karitiana	20113.040000000005	1e-30	0.9997967657919351	0.99966307777394
Mende_Karitiana	25722.000000000004	1e-30	0.9999011716231465	1.0103478097841534
Mende_Karitiana	32875.520000000004	1e-30	0.99995438984485	1.0040106503985924
Mende_Karitiana	41998.88	1e-30	0.9999860825984584	0.9971244529007647
Mende_Karitiana	53634.64000000001	1e-30	0.9999970744305099	0.9929815111746646
Mende_Karitiana	68474.56	1e-30	0.9999997208032464	0.9945425069166111
Mende_Karitiana	87400.80000000002	1e-30	0.9999999627464896	0.9978409271561557
Mende_Karitiana	111539.2	1e-30	0.9999999892945042	0.9792699682506486
Mende_Karitiana	142324.80000000002	1e-30	0.9999999956699431	0.8964556689951639
Mende_Karitiana	181587.2	1e-30	0.999999997484873	1.0759233738854257
Mende_Karitiana	231661.60000000003	1e-30	0.9999999987420763	1.030917016820501
Mende_Karitiana	295525.6	1e-30	0.9999999987992381	0.7841445291769572
Mende_Karitiana	376976.0	1e-30	0.9999999988683872	0.827631010441048
Mende_Karitiana	480855.2	1e-30	0.9999999995034272	0.827631010441048
Mende_Mandenka	0.0	2.6054474730991037e-68	0.0	0.05261804821776516
Mende_Mandenka	68.9608	2.6054474730991037e-68	0.0	0.05261804821776516
Mende_Mandenka	156.9112	1.7034356571836802e-52	0.0	0.019357678102310073
Mende_Mandenka	269.08160000000004	0.000328368669914426	0.0896733547515216	0.07424809639925585
Mende_Mandenka	412.14000000000004	0.001122429834445146	0.39560826612205136	0.3758154438552151
Mende_Mandenka	594.5928	0.0014718462045361126	0.6953268813157778	0.74183195204946
Mende_Mandenka	827.288	0.001726524993493807	0.8906605681885107	0.9719185754007271
Mende_Mandenka	1124.064	1e-30	0.9996153927684809	1.0280467824595003
Mende_Mandenka	1502.5600000000002	1e-30	0.9996153927684809	1.0166250566896493
Mende_Mandenka	1985.2880000000002	1e-30	0.9996206184274895	0.9977501785108105
Mende_Mandenka	2600.9440000000004	1e-30	0.9997357870620072	0.9951321826855398
Mende_Mandenka	3386.128	1e-30	0.9998427453805107	0.9981327186825496
Mende_Mandenka	4387.544	1e-30	0.9998427453805107	0.9927991784058463
Mende_Mandenka	5664.712	1e-30	0.9998747845014668	0.9918871643278343
Mende_Mandenka	7293.584	1e-30	0.9998964545031988	0.9952477168972014
Mende_Mandenka	9370.960000000001	1e-30	0.9999091614764503	0.9987538969060947
Mende_Mandenka	12020.480000000001	1e-30	0.9999147111267854	1.013224758004614
Mende_Mandenka	15399.52	1e-30	0.9999213557032873	1.0138247623702932
Mende_Mandenka	19709.120000000003	1e-30	0.999936428029571	1.0059161045431328
Mende_Mandenka	25205.440000000002	1e-30	0.9999590576625906	1.002638720303368
Mende_Mandenka	32215.360000000004	1e-30	0.9999808678506347	1.0055372007022407
Mende_Mandenka	41155.52	1e-30	0.9999954349734147	1.0012904531385796
Mende_Mandenka	52557.6	1e-30	0.9999995653578246	0.9969483602790167
Mende_Mandenka	67099.52	1e-30	0.9999999784323841	0.9934921019950781
Mende_Mandenka	85645.6	1e-30	0.9999999986795174	0.9773651199220472
Mende_Mandenka	109299.2	1e-30	0.9999999997738781	0.9806983628240235
Mende_Mandenka	139466.4	1e-30	0.9999999999317714	0.9812273098873234
Mende_Mandenka	177940.80000000002	1e-30	0.9999999999843964	0.9629920052431084
Mende_Mandenka	227009.6	1e-30	0.999999999997623	0.8481252387008374
Mende_Mandenka	289591.2	1e-30	0.999999999997762	1.3079870211816442
Mende_Mandenka	369405.6	1e-30	0.9999999999979275	1.7230111987369499
Mende_Mandenka	471199.20000000007	1e-30	0.9999999999992873	1.7230111987369499
Mende_Mbuti	0.0	1.5834817947362715e-05	0.0023548424397726864	0.0022076830832962963
Mende_Mbuti	74.44416	1.5834817947362715e-05	0.005350093284026691	0.0022076830832962963
Mende_Mbuti	169.38800000000003	8.09551562501195e-30	0.005350093284026691	0.002069171789001725
Mende_Mbuti	290.4776	9.256560950472377e-05	0.03338493768136208	0.027077913477060636
Mende_Mbuti	444.9112	0.00021778459119812504	0.11285336221806574	0.09193785624097271
Mende_Mbuti	641.8720000000001	9.116962606244845e-06	0.11690752312781783	0.09500689899429635
Mende_Mbuti	893.0720000000001	2.2907468945518077e-05	0.12977457662177128	0.10563685623396711
Mende_Mbuti	1213.44	8.656536159935889e-05	0.18920726280060718	0.1591115915638708
Mende_Mbuti	1622.032	0.00015886749411443446	0.31292947613551125	0.28137138873914397
Mende_Mbuti	2143.1440000000002	0.00016163586944857998	0.4457654581290279	0.42662878894616235
Mende_Mbuti	2807.752	0.00013827267329101446	0.561578189299347	0.562338173006407
Mende_Mbuti	3655.376	0.00011145956145105639	0.6554645470567129	0.6748173685595332
Mende_Mbuti	4736.416	0.00010452085724567138	0.7417347896970932	0.7766566477352821
Mende_Mbuti	6115.136	0.00012898616988288281	0.8359173104398079	0.8758499047278726
Mende_Mbuti	7873.528	0.00014037872722701703	0.912579058974694	0.9385295170733562
Mende_Mbuti	10116.16	5.663515461419791e-05	0.9367709627275481	0.9704614456149634
Mende_Mbuti	12976.32	6.631145120140744e-38	0.9367709627275481	0.9846099343730009
Mende_Mbuti	16624.08	7.756131616026713e-06	0.9411732387508337	0.990979901408438
Mende_Mbuti	21276.32	2.3675162651808725e-05	0.9555817532208997	0.9912947182329223
Mende_Mbuti	27209.68	4.0813268913903586e-05	0.9760502117774529	0.99756394845881
Mende_Mbuti	34776.96000000001	7.171498962312478e-05	0.9940002907217405	1.007835107177444
Mende_Mbuti	44428.00000000001	1e-30	0.999390361708618	1.0044625669088512
Mende_Mbuti	56736.72000000001	1e-30	0.9999748228413232	1.0002401127755485
Mende_Mbuti	72434.96	1e-30	0.9999992755396848	1.019452659315142
Mende_Mbuti	92456.0	1e-30	0.9999999549337918	1.019823816269934
Mende_Mbuti	117990.40000000001	1e-30	0.9999999917840448	0.9749805596356319
Mende_Mbuti	150556.0	1e-30	0.9999999977037093	0.9711451386588611
Mende_Mbuti	192089.6	1e-30	0.9999999994981125	0.9720436766526692
Mende_Mbuti	245060.80000000002	1e-30	0.9999999999278345	0.9167185280929356
Mende_Mbuti	312618.4	1e-30	0.9999999999331177	1.3678580524169461
Mende_Mbuti	398779.2	1e-30	0.9999999999392984	1.4042347680268308
Mende_Mbuti	508666.4	1e-30	0.9999999999842092	1.4042347680268308
Mende_Papuan	0.0	9.629844233216263e-27	0.0	0.0020135469428757074
Mende_Papuan	71.3944	9.629844233216263e-27	0.0	0.0020135469428757074
Mende_Papuan	162.4488	9.629844233216263e-27	0.0	0.001589339574440031
Mende_Papuan	278.5776	9.629844233216263e-27	0.0	0.0013730745448519673
Mende_Papuan	426.6848	9.629844233216263e-27	0.0	0.000825829120833361
Mende_Papuan	615.576	9.629844233216263e-27	0.0	0.001036830455964025
Mende_Papuan	856.4800000000001	9.629844233216263e-27	0.0	0.006339441316442121
Mende_Papuan	1163.728	4.7883346727446805e-05	0.036831350689354725	0.02954347316439604
Mende_Papuan	1555.584	0.00010921926840998101	0.1364414658380788	0.11484518667658947
Mende_Papuan	2055.344	0.00018825021188432773	0.3206840497876652	0.2939027645065797
Mende_Papuan	2692.728	0.00019125799303905576	0.5022287564109551	0.4911163561817842
Mende_Papuan	3505.624	0.00012181423138962492	0.6133351391426425	0.6149838403912984
Mende_Papuan	4542.376	7.931062031473759e-05	0.6864925963147567	0.6993571952129581
Mende_Papuan	5864.616000000001	8.838201218125048e-05	0.7673031321918955	0.7972792059077707
Mende_Papuan	7550.968	8.776123970790926e-05	0.8404689925742851	0.8861256167299806
Mende_Papuan	9701.68	0.00018575794765274454	0.9424211480985676	0.9386667054936548
Mende_Papuan	12444.72	0.0001863034438081236	0.9843627291984649	0.954903950767488
Mende_Papuan	15943.04	0.00011735850379820053	0.9945126589200007	0.9697827155537369
Mende_Papuan	20404.640000000003	6.255668385376661e-05	0.9973073960970175	0.9923460397784194
Mende_Papuan	26094.960000000003	4.5849985348757016e-05	0.9986159467169885	1.0089716152034922
Mende_Papuan	33352.24	1e-30	0.999340786389314	1.0151856611137036
Mende_Papuan	42607.920000000006	1e-30	0.9997710434627399	1.007182498939354
Mende_Papuan	54412.4	1e-30	0.999961246687299	0.9966415392623723
Mende_Papuan	69467.52	1e-30	0.9999974808818674	1.001276442782789
Mende_Papuan	88668.0	1e-30	0.9999997763059252	1.0074447494677037
Mende_Papuan	113156.8	1e-30	0.9999999509982066	0.9786908308351934
Mende_Papuan	144388.0	1e-30	0.9999999839820234	0.968853749051271
Mende_Papuan	184220.00000000003	1e-30	0.9999999945424176	1.1528146725335002
Mende_Papuan	235020.80000000002	1e-30	0.9999999986176357	1.1071020522078894
Mende_Papuan	299811.2	1e-30	0.9999999987120423	0.5339021472051565
Mende_Papuan	382442.4	1e-30	0.9999999988231504	0.5634183676631292
Mende_Papuan	487828.00000000006	1e-30	0.9999999996637814	0.5634183676631294
Mende_San	0.0	4.356670768844043e-22	0.0	0.002473629092088847
Mende_San	77.21024	4.356670768844043e-22	0.0	0.002473629092088847
Mende_San	175.6824	4.356670768844043e-22	0.0	0.0017056296264489153
Mende_San	301.2704	4.356670768844043e-22	0.0	0.0038818263006632292
Mende_San	461.4424	4.356670768844043e-22	0.0	0.021044899827986994
Mende_San	665.7216	4.356670768844043e-22	0.0	0.0394036075668832
Mende_San	926.2560000000001	7.247003707765134e-05	0.04701825262638459	0.03690540979834247
Mende_San	1258.528	5.284387554967688e-05	0.08875862500453036	0.07001572822229968
Mende_San	1682.304	8.52248770349519e-05	0.16895453980288078	0.14128043736432494
Mende_San	2222.776	8.749292534315877e-05	0.2633844959254025	0.23179319681211824
Mende_San	2912.08	7.597059034395644e-05	0.3554892375311064	0.32563935705686164
Mende_San	3791.2000000000003	8.299343895914885e-05	0.4649356427101289	0.44661851994800517
Mende_San	4912.400000000001	9.284767665569419e-05	0.5897157934593811	0.5948087829228723
Mende_San	6342.360000000001	0.00010636901726169439	0.7216510623793797	0.7528162636897046
Mende_San	8166.080000000001	9.739014702345347e-05	0.8230562091377244	0.8616177779196578
Mende_San	10492.0	7.081546579246537e-05	0.8837552222432598	0.9218866003269175
Mende_San	13458.400000000001	7.4729488406066e-05	0.9339612952052598	0.9517943908554394
Mende_San	17241.760000000002	1.4439811005207693e-05	0.9425512431830542	0.9716289096808379
Mende_San	22066.88	2.7700142702076e-05	0.9591474651367221	0.9891956655682606
Mende_San	28220.72	4.503409903650595e-05	0.979852552073873	0.9999621388787534
Mende_San	36069.12	5.268797523065601e-05	0.9929832644903225	1.0016905612468077
Mende_San	46078.8	6.974980163912035e-05	0.9988177315747178	1.0012775085268684
Mende_San	58844.880000000005	1e-30	0.9999528307110381	1.009726745297656
Mende_San	75126.40000000001	1e-30	0.9999987070194097	1.0141787128198136
Mende_San	95891.2	1e-30	0.9999999202224309	0.9888106624029503
Mende_San	122374.40000000001	1e-30	0.9999999855169253	0.9577453651105147
Mende_San	156150.40000000002	1e-30	0.9999999963520366	0.953502697060973
Mende_San	199227.2	1e-30	0.9999999992703187	0.9793371458257256
Mende_San	254166.40000000002	1e-30	0.999999999906295	0.9845734613681565
Mende_San	324233.6	1e-30	0.9999999999139093	1.1696221960103643
Mende_San	413596.80000000005	1e-30	0.9999999999227293	1.1696221960103643
Mende_San	527567.2000000001	1e-30	0.9999999999827758	1.1696221960103643
Mende_Sardinian	0.0	8.533159831514295e-27	0.0	0.0033299600651784016
Mende_Sardinian	70.34392	8.533159831514295e-27	0.0	0.0033299600651784016
Mende_Sardinian	160.0584	8.533159831514295e-27	0.0	0.0027462603660520913
Mende_Sardinian	274.4784	8.533159831514295e-27	0.0	0.0014750142323158527
Mende_Sardinian	420.4064	8.533159831514295e-27	0.0	0.001127205556767949
Mende_Sardinian	606.5192000000001	8.533159831514295e-27	0.0	0.002828071304161705
Mende_Sardinian	843.8800000000001	5.122519550741707e-28	0.0	0.015272241775342341
Mende_Sardinian	1146.6080000000002	9.455169874586703e-05	0.07040897956382919	0.05597634804195687
Mende_Sardinian	1532.6960000000001	0.00015499866428124464	0.20200721034530955	0.17599195262222986
Mende_Sardinian	2025.1040000000003	0.00023314712470978474	0.40458237928269125	0.3896196724809303
Mende_Sardinian	2653.1120000000005	0.00020529292136693285	0.5714488673330185	0.5811183236132462
Mende_Sardinian	3454.0480000000002	0.0001324035311085566	0.6730161747728712	0.7006661093378828
Mende_Sardinian	4475.544	5.467004199414869e-05	0.7164285290368929	0.7484548804820903
Mende_Sardinian	5778.3279999999995	7.418127918733121e-05	0.7783824219924538	0.8253046164698064
Mende_Sardinian	7439.871999999999	8.879941811455601e-05	0.8478897309361503	0.9047009117510164
Mende_Sardinian	9558.960000000001	0.00010207862220654241	0.9123946405367398	0.9524118282894337
Mende_Sardinian	12261.6	0.00013717650844609664	0.9659713710403492	0.9803330478637359
Mende_Sardinian	15708.400000000001	6.61043708928706e-05	0.9809702795174994	0.9777373384899839
Mende_Sardinian	20104.480000000003	4.4106928958798836e-05	0.9883951199257759	0.9893352715461385
Mende_Sardinian	25711.04	4.5999629775589234e-05	0.9939890257498317	1.0024388147933003
Mende_Sardinian	32861.520000000004	4.8935783972282496e-05	0.9975378249672471	1.0048642647857144
Mende_Sardinian	41981.04	1e-30	0.9992963163613464	1.0041052057457998
Mende_Sardinian	53611.76	1e-30	0.999874063656206	1.0069214934653579
Mende_Sardinian	68445.36	1e-30	0.9999905371392631	1.011517059098624
Mende_Sardinian	87364.0	1e-30	0.999999245514129	0.9810758933409253
Mende_Sardinian	111492.0	1e-30	0.9999998547035571	0.961701447305262
Mende_Sardinian	142264.0	1e-30	0.9999999600398919	0.8861465241999624
Mende_Sardinian	181509.6	1e-30	0.9999999888573962	1.0038926090493772
Mende_Sardinian	231563.2	1e-30	0.999999997814171	1.2775926221200364
Mende_Sardinian	295400.0	1e-30	0.9999999979439889	0.880996879642268
Mende_Sardinian	376815.20000000007	1e-30	0.9999999980984304	0.9456419142853031
Mende_Sardinian	480650.4000000001	1e-30	0.999999999357073	0.9456419142853031
Mende_Yoruba	0.0	9.670150906927772e-82	0.0	0.020182605024276972
Mende_Yoruba	69.118	9.670150906927772e-82	0.0	0.020182605024276972
Mende_Yoruba	157.26960000000003	0.00013031757059291406	0.028876919346401575	0.026250419103676936
Mende_Yoruba	269.6952	0.0007206783324935352	0.2101961845753063	0.18496590695869666
Mende_Yoruba	413.08	0.001264030417083409	0.5025569246503339	0.4973662674437636
Mende_Yoruba	595.9488	0.0016880233184295764	0.7736471138882093	0.8368193440867999
Mende_Yoruba	829.1759999999999	0.00904514674872475	0.9989579670088202	1.0795348662468016
Mende_Yoruba	1126.624	4.565443232100024e-16	0.9989579670088206	1.0225013640580596
Mende_Yoruba	1505.9840000000002	2.719980835133317e-16	0.9989579670088209	0.973085211355977
Mende_Yoruba	1989.816	1.9625415060292433e-17	0.9989579670088209	0.9799761624760555
Mende_Yoruba	2606.8720000000003	1e-30	0.999163952143988	1.0069406326259334
Mende_Yoruba	3393.848	1e-30	0.9993560841858237	1.014946510402208
Mende_Yoruba	4397.544000000001	1e-30	0.9994601231331325	1.010401620702278
